,temp,CO2,RH,PM25,PplCnt,OccStat,LgtStat,PNO,Ppl,time
0,22.3,1665,47.7,0.1,6,1,2,15685,"[{'ID': 88, 'ImgX': 388, 'ImgY': 84, 'ActLvl': 17}, {'ID': 159, 'ImgX': 374, 'ImgY': 330, 'ActLvl': 29}, {'ID': 164, 'ImgX': 326, 'ImgY': 270, 'ActLvl': 3}, {'ID': 170, 'ImgX': 360, 'ImgY': 268, 'ActLvl': 5}, {'ID': 173, 'ImgX': 186, 'ImgY': 212, 'ActLvl': 23}, {'ID': 177, 'ImgX': 364, 'ImgY': 300, 'ActLvl': 26}]",2022-7-6-23:34:40
0,22.3,1669,47.7,0.2,6,1,2,15687,"[{'ID': 88, 'ImgX': 388, 'ImgY': 86, 'ActLvl': 2}, {'ID': 159, 'ImgX': 390, 'ImgY': 334, 'ActLvl': 14}, {'ID': 164, 'ImgX': 374, 'ImgY': 280, 'ActLvl': 24}, {'ID': 170, 'ImgX': 354, 'ImgY': 296, 'ActLvl': 21}, {'ID': 173, 'ImgX': 186, 'ImgY': 216, 'ActLvl': 12}, {'ID': 177, 'ImgX': 354, 'ImgY': 332, 'ActLvl': 25}]",2022-7-6-23:34:50
0,22.3,1667,47.4,0.2,6,1,2,15689,"[{'ID': 88, 'ImgX': 390, 'ImgY': 96, 'ActLvl': 5}, {'ID': 159, 'ImgX': 390, 'ImgY': 328, 'ActLvl': 15}, {'ID': 164, 'ImgX': 366, 'ImgY': 266, 'ActLvl': 14}, {'ID': 170, 'ImgX': 340, 'ImgY': 302, 'ActLvl': 43}, {'ID': 173, 'ImgX': 184, 'ImgY': 214, 'ActLvl': 20}, {'ID': 177, 'ImgX': 350, 'ImgY': 328, 'ActLvl': 32}]",2022-7-6-23:35:0
0,22.3,1669,47.4,0.2,6,1,2,15691,"[{'ID': 88, 'ImgX': 380, 'ImgY': 94, 'ActLvl': 4}, {'ID': 159, 'ImgX': 400, 'ImgY': 320, 'ActLvl': 9}, {'ID': 164, 'ImgX': 366, 'ImgY': 266, 'ActLvl': 5}, {'ID': 170, 'ImgX': 346, 'ImgY': 308, 'ActLvl': 9}, {'ID': 173, 'ImgX': 178, 'ImgY': 212, 'ActLvl': 14}, {'ID': 177, 'ImgX': 350, 'ImgY': 336, 'ActLvl': 7}]",2022-7-6-23:35:10
0,22.3,1672,47.4,0.2,7,1,2,15693,"[{'ID': 88, 'ImgX': 380, 'ImgY': 94, 'ActLvl': 3}, {'ID': 159, 'ImgX': 402, 'ImgY': 328, 'ActLvl': 4}, {'ID': 164, 'ImgX': 372, 'ImgY': 278, 'ActLvl': 8}, {'ID': 170, 'ImgX': 332, 'ImgY': 298, 'ActLvl': 6}, {'ID': 173, 'ImgX': 366, 'ImgY': 212, 'ActLvl': 59}, {'ID': 177, 'ImgX': 350, 'ImgY': 336, 'ActLvl': 4}, {'ID': 178, 'ImgX': 336, 'ImgY': 268, 'ActLvl': 7}]",2022-7-6-23:35:20
0,22.3,1676,47.5,0.2,7,1,2,15695,"[{'ID': 88, 'ImgX': 380, 'ImgY': 94, 'ActLvl': 1}, {'ID': 159, 'ImgX': 402, 'ImgY': 328, 'ActLvl': 1}, {'ID': 164, 'ImgX': 374, 'ImgY': 270, 'ActLvl': 4}, {'ID': 170, 'ImgX': 332, 'ImgY': 298, 'ActLvl': 4}, {'ID': 173, 'ImgX': 178, 'ImgY': 182, 'ActLvl': 67}, {'ID': 177, 'ImgX': 352, 'ImgY': 330, 'ActLvl': 0}, {'ID': 178, 'ImgX': 336, 'ImgY': 268, 'ActLvl': 4}]",2022-7-6-23:35:30
0,22.3,1674,47.6,0.2,8,1,2,15697,"[{'ID': 88, 'ImgX': 380, 'ImgY': 94, 'ActLvl': 1}, {'ID': 159, 'ImgX': 398, 'ImgY': 330, 'ActLvl': 9}, {'ID': 164, 'ImgX': 372, 'ImgY': 282, 'ActLvl': 7}, {'ID': 170, 'ImgX': 316, 'ImgY': 264, 'ActLvl': 21}, {'ID': 173, 'ImgX': 184, 'ImgY': 202, 'ActLvl': 35}, {'ID': 177, 'ImgX': 348, 'ImgY': 322, 'ActLvl': 9}, {'ID': 178, 'ImgX': 358, 'ImgY': 264, 'ActLvl': 11}, {'ID': 181, 'ImgX': 388, 'ImgY': 308, 'ActLvl': 8}]",2022-7-6-23:35:40
0,22.3,1675,47.7,0.2,6,1,2,15699,"[{'ID': 159, 'ImgX': 350, 'ImgY': 334, 'ActLvl': 20}, {'ID': 170, 'ImgX': 308, 'ImgY': 278, 'ActLvl': 13}, {'ID': 173, 'ImgX': 350, 'ImgY': 86, 'ActLvl': 61}, {'ID': 177, 'ImgX': 350, 'ImgY': 322, 'ActLvl': 19}, {'ID': 178, 'ImgX': 340, 'ImgY': 288, 'ActLvl': 21}, {'ID': 181, 'ImgX': 406, 'ImgY': 282, 'ActLvl': 23}]",2022-7-6-23:35:50
0,22.3,1676,47.7,0.2,8,1,2,15700,"[{'ID': 159, 'ImgX': 350, 'ImgY': 338, 'ActLvl': 26}, {'ID': 164, 'ImgX': 368, 'ImgY': 264, 'ActLvl': 57}, {'ID': 170, 'ImgX': 314, 'ImgY': 278, 'ActLvl': 16}, {'ID': 173, 'ImgX': 256, 'ImgY': 106, 'ActLvl': 55}, {'ID': 177, 'ImgX': 350, 'ImgY': 326, 'ActLvl': 34}, {'ID': 178, 'ImgX': 372, 'ImgY': 284, 'ActLvl': 60}, {'ID': 179, 'ImgX': 188, 'ImgY': 280, 'ActLvl': 1}, {'ID': 181, 'ImgX': 402, 'ImgY': 328, 'ActLvl': 38}]",2022-7-6-23:36:0
0,22.3,1678,47.7,0.2,6,1,2,15702,"[{'ID': 159, 'ImgX': 382, 'ImgY': 296, 'ActLvl': 42}, {'ID': 164, 'ImgX': 390, 'ImgY': 274, 'ActLvl': 19}, {'ID': 170, 'ImgX': 314, 'ImgY': 278, 'ActLvl': 11}, {'ID': 173, 'ImgX': 228, 'ImgY': 326, 'ActLvl': 68}, {'ID': 177, 'ImgX': 350, 'ImgY': 328, 'ActLvl': 32}, {'ID': 181, 'ImgX': 396, 'ImgY': 326, 'ActLvl': 16}]",2022-7-6-23:36:10
0,22.3,1678,47.8,0.2,7,1,2,15705,"[{'ID': 159, 'ImgX': 358, 'ImgY': 308, 'ActLvl': 33}, {'ID': 173, 'ImgX': 186, 'ImgY': 190, 'ActLvl': 64}, {'ID': 177, 'ImgX': 356, 'ImgY': 332, 'ActLvl': 30}, {'ID': 181, 'ImgX': 390, 'ImgY': 334, 'ActLvl': 20}, {'ID': 182, 'ImgX': 390, 'ImgY': 82, 'ActLvl': 16}, {'ID': 183, 'ImgX': 350, 'ImgY': 288, 'ActLvl': 29}, {'ID': 184, 'ImgX': 378, 'ImgY': 274, 'ActLvl': 17}]",2022-7-6-23:36:20
0,22.3,1680,47.8,0.2,6,1,2,15707,"[{'ID': 159, 'ImgX': 350, 'ImgY': 328, 'ActLvl': 35}, {'ID': 173, 'ImgX': 182, 'ImgY': 204, 'ActLvl': 32}, {'ID': 177, 'ImgX': 366, 'ImgY': 314, 'ActLvl': 47}, {'ID': 181, 'ImgX': 386, 'ImgY': 334, 'ActLvl': 31}, {'ID': 182, 'ImgX': 390, 'ImgY': 86, 'ActLvl': 29}, {'ID': 184, 'ImgX': 368, 'ImgY': 278, 'ActLvl': 28}]",2022-7-6-23:36:30
0,22.3,1681,47.8,0.2,7,1,2,15709,"[{'ID': 159, 'ImgX': 350, 'ImgY': 332, 'ActLvl': 21}, {'ID': 173, 'ImgX': 178, 'ImgY': 228, 'ActLvl': 28}, {'ID': 177, 'ImgX': 332, 'ImgY': 302, 'ActLvl': 20}, {'ID': 181, 'ImgX': 394, 'ImgY': 324, 'ActLvl': 43}, {'ID': 182, 'ImgX': 460, 'ImgY': 154, 'ActLvl': 49}, {'ID': 184, 'ImgX': 384, 'ImgY': 244, 'ActLvl': 16}, {'ID': 185, 'ImgX': 344, 'ImgY': 268, 'ActLvl': 14}]",2022-7-6-23:36:40
0,22.3,1686,47.7,0.2,7,1,2,15711,"[{'ID': 159, 'ImgX': 384, 'ImgY': 288, 'ActLvl': 27}, {'ID': 173, 'ImgX': 174, 'ImgY': 218, 'ActLvl': 64}, {'ID': 177, 'ImgX': 334, 'ImgY': 298, 'ActLvl': 15}, {'ID': 181, 'ImgX': 398, 'ImgY': 324, 'ActLvl': 18}, {'ID': 184, 'ImgX': 384, 'ImgY': 244, 'ActLvl': 11}, {'ID': 185, 'ImgX': 356, 'ImgY': 276, 'ActLvl': 15}, {'ID': 186, 'ImgX': 188, 'ImgY': 272, 'ActLvl': 8}]",2022-7-6-23:36:50
0,22.3,1681,47.4,0.2,7,1,2,15713,"[{'ID': 159, 'ImgX': 380, 'ImgY': 268, 'ActLvl': 25}, {'ID': 173, 'ImgX': 188, 'ImgY': 218, 'ActLvl': 48}, {'ID': 177, 'ImgX': 320, 'ImgY': 264, 'ActLvl': 5}, {'ID': 181, 'ImgX': 398, 'ImgY': 328, 'ActLvl': 9}, {'ID': 185, 'ImgX': 362, 'ImgY': 286, 'ActLvl': 26}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 32}, {'ID': 188, 'ImgX': 382, 'ImgY': 290, 'ActLvl': 27}]",2022-7-6-23:37:0
0,22.3,1688,47.5,0.2,5,1,2,15715,"[{'ID': 173, 'ImgX': 174, 'ImgY': 216, 'ActLvl': 33}, {'ID': 177, 'ImgX': 320, 'ImgY': 264, 'ActLvl': 3}, {'ID': 181, 'ImgX': 402, 'ImgY': 318, 'ActLvl': 14}, {'ID': 186, 'ImgX': 206, 'ImgY': 254, 'ActLvl': 14}, {'ID': 188, 'ImgX': 378, 'ImgY': 282, 'ActLvl': 24}]",2022-7-6-23:37:10
0,22.3,1694,47.7,0.2,5,1,2,15717,"[{'ID': 173, 'ImgX': 176, 'ImgY': 216, 'ActLvl': 18}, {'ID': 177, 'ImgX': 342, 'ImgY': 310, 'ActLvl': 10}, {'ID': 181, 'ImgX': 402, 'ImgY': 326, 'ActLvl': 4}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 7}, {'ID': 188, 'ImgX': 384, 'ImgY': 284, 'ActLvl': 15}]",2022-7-6-23:37:20
0,22.3,1703,47.6,0.2,6,1,2,15719,"[{'ID': 173, 'ImgX': 176, 'ImgY': 214, 'ActLvl': 15}, {'ID': 177, 'ImgX': 344, 'ImgY': 310, 'ActLvl': 23}, {'ID': 181, 'ImgX': 388, 'ImgY': 332, 'ActLvl': 49}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 3}, {'ID': 188, 'ImgX': 384, 'ImgY': 298, 'ActLvl': 49}, {'ID': 189, 'ImgX': 372, 'ImgY': 264, 'ActLvl': 2}]",2022-7-6-23:37:30
0,22.3,1712,47.5,0.2,5,1,2,15721,"[{'ID': 173, 'ImgX': 182, 'ImgY': 214, 'ActLvl': 20}, {'ID': 177, 'ImgX': 356, 'ImgY': 326, 'ActLvl': 28}, {'ID': 181, 'ImgX': 388, 'ImgY': 326, 'ActLvl': 38}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 6}, {'ID': 188, 'ImgX': 386, 'ImgY': 306, 'ActLvl': 32}]",2022-7-6-23:37:40
0,22.3,1716,47.4,0.1,5,1,2,15723,"[{'ID': 173, 'ImgX': 182, 'ImgY': 216, 'ActLvl': 26}, {'ID': 177, 'ImgX': 318, 'ImgY': 282, 'ActLvl': 29}, {'ID': 181, 'ImgX': 358, 'ImgY': 320, 'ActLvl': 32}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 10}, {'ID': 188, 'ImgX': 386, 'ImgY': 294, 'ActLvl': 50}]",2022-7-6-23:37:50
0,22.3,1712,47.4,0.2,6,1,2,15725,"[{'ID': 173, 'ImgX': 182, 'ImgY': 212, 'ActLvl': 25}, {'ID': 177, 'ImgX': 326, 'ImgY': 286, 'ActLvl': 12}, {'ID': 181, 'ImgX': 354, 'ImgY': 326, 'ActLvl': 13}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 6}, {'ID': 188, 'ImgX': 372, 'ImgY': 292, 'ActLvl': 25}, {'ID': 191, 'ImgX': 402, 'ImgY': 332, 'ActLvl': 30}]",2022-7-6-23:38:6
0,22.3,1713,47.5,0.2,7,1,2,15727,"[{'ID': 173, 'ImgX': 176, 'ImgY': 212, 'ActLvl': 16}, {'ID': 177, 'ImgX': 322, 'ImgY': 278, 'ActLvl': 9}, {'ID': 181, 'ImgX': 354, 'ImgY': 332, 'ActLvl': 6}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 2}, {'ID': 188, 'ImgX': 372, 'ImgY': 288, 'ActLvl': 31}, {'ID': 191, 'ImgX': 402, 'ImgY': 336, 'ActLvl': 10}, {'ID': 192, 'ImgX': 380, 'ImgY': 272, 'ActLvl': 33}]",2022-7-6-23:38:16
0,22.3,1712,47.7,0.2,7,1,2,15729,"[{'ID': 173, 'ImgX': 176, 'ImgY': 214, 'ActLvl': 25}, {'ID': 177, 'ImgX': 322, 'ImgY': 278, 'ActLvl': 21}, {'ID': 181, 'ImgX': 332, 'ImgY': 336, 'ActLvl': 34}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 10}, {'ID': 188, 'ImgX': 378, 'ImgY': 288, 'ActLvl': 68}, {'ID': 191, 'ImgX': 422, 'ImgY': 326, 'ActLvl': 66}, {'ID': 192, 'ImgX': 398, 'ImgY': 296, 'ActLvl': 77}]",2022-7-6-23:38:26
0,22.2,1709,47.7,0.2,9,1,2,15730,"[{'ID': 173, 'ImgX': 180, 'ImgY': 214, 'ActLvl': 20}, {'ID': 177, 'ImgX': 322, 'ImgY': 278, 'ActLvl': 11}, {'ID': 181, 'ImgX': 348, 'ImgY': 340, 'ActLvl': 22}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 8}, {'ID': 188, 'ImgX': 364, 'ImgY': 258, 'ActLvl': 48}, {'ID': 191, 'ImgX': 420, 'ImgY': 284, 'ActLvl': 72}, {'ID': 192, 'ImgX': 378, 'ImgY': 284, 'ActLvl': 54}, {'ID': 193, 'ImgX': 390, 'ImgY': 338, 'ActLvl': 4}, {'ID': 194, 'ImgX': 452, 'ImgY': 270, 'ActLvl': 3}]",2022-7-6-23:38:36
0,22.2,1710,47.7,0.2,9,1,2,15731,"[{'ID': 173, 'ImgX': 180, 'ImgY': 216, 'ActLvl': 7}, {'ID': 177, 'ImgX': 322, 'ImgY': 278, 'ActLvl': 3}, {'ID': 181, 'ImgX': 350, 'ImgY': 342, 'ActLvl': 3}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 4}, {'ID': 188, 'ImgX': 364, 'ImgY': 258, 'ActLvl': 51}, {'ID': 191, 'ImgX': 420, 'ImgY': 284, 'ActLvl': 47}, {'ID': 192, 'ImgX': 380, 'ImgY': 266, 'ActLvl': 46}, {'ID': 193, 'ImgX': 392, 'ImgY': 336, 'ActLvl': 2}, {'ID': 195, 'ImgX': 458, 'ImgY': 274, 'ActLvl': 18}]",2022-7-6-23:38:46
0,22.2,1706,47.7,0.2,8,1,2,15732,"[{'ID': 173, 'ImgX': 180, 'ImgY': 216, 'ActLvl': 3}, {'ID': 177, 'ImgX': 324, 'ImgY': 264, 'ActLvl': 26}, {'ID': 181, 'ImgX': 350, 'ImgY': 340, 'ActLvl': 15}, {'ID': 186, 'ImgX': 206, 'ImgY': 256, 'ActLvl': 2}, {'ID': 191, 'ImgX': 372, 'ImgY': 284, 'ActLvl': 36}, {'ID': 192, 'ImgX': 372, 'ImgY': 266, 'ActLvl': 52}, {'ID': 193, 'ImgX': 392, 'ImgY': 332, 'ActLvl': 27}, {'ID': 195, 'ImgX': 458, 'ImgY': 280, 'ActLvl': 14}]",2022-7-6-23:38:56
0,22.2,1695,47.6,0.2,9,1,2,15736,"[{'ID': 173, 'ImgX': 176, 'ImgY': 220, 'ActLvl': 16}, {'ID': 177, 'ImgX': 328, 'ImgY': 274, 'ActLvl': 22}, {'ID': 181, 'ImgX': 350, 'ImgY': 340, 'ActLvl': 6}, {'ID': 186, 'ImgX': 218, 'ImgY': 266, 'ActLvl': 18}, {'ID': 191, 'ImgX': 378, 'ImgY': 294, 'ActLvl': 39}, {'ID': 193, 'ImgX': 388, 'ImgY': 334, 'ActLvl': 11}, {'ID': 195, 'ImgX': 468, 'ImgY': 272, 'ActLvl': 28}, {'ID': 197, 'ImgX': 356, 'ImgY': 282, 'ActLvl': 39}, {'ID': 199, 'ImgX': 176, 'ImgY': 252, 'ActLvl': 25}]",2022-7-6-23:39:6
0,22.2,1690,47.5,0.1,9,1,2,15738,"[{'ID': 177, 'ImgX': 328, 'ImgY': 274, 'ActLvl': 5}, {'ID': 181, 'ImgX': 350, 'ImgY': 336, 'ActLvl': 0}, {'ID': 191, 'ImgX': 406, 'ImgY': 332, 'ActLvl': 25}, {'ID': 193, 'ImgX': 384, 'ImgY': 330, 'ActLvl': 12}, {'ID': 195, 'ImgX': 468, 'ImgY': 266, 'ActLvl': 30}, {'ID': 197, 'ImgX': 394, 'ImgY': 276, 'ActLvl': 30}, {'ID': 199, 'ImgX': 170, 'ImgY': 252, 'ActLvl': 25}, {'ID': 200, 'ImgX': 400, 'ImgY': 82, 'ActLvl': 40}, {'ID': 0, 'ImgX': 182, 'ImgY': 212, 'ActLvl': 5}]",2022-7-7-0:15:28
0,22.2,1692,47.6,0.1,9,1,2,15741,"[{'ID': 177, 'ImgX': 320, 'ImgY': 276, 'ActLvl': 4}, {'ID': 181, 'ImgX': 356, 'ImgY': 340, 'ActLvl': 1}, {'ID': 186, 'ImgX': 176, 'ImgY': 236, 'ActLvl': 39}, {'ID': 191, 'ImgX': 398, 'ImgY': 332, 'ActLvl': 3}, {'ID': 195, 'ImgX': 466, 'ImgY': 278, 'ActLvl': 31}, {'ID': 197, 'ImgX': 376, 'ImgY': 282, 'ActLvl': 23}, {'ID': 199, 'ImgX': 158, 'ImgY': 230, 'ActLvl': 36}, {'ID': 200, 'ImgX': 390, 'ImgY': 88, 'ActLvl': 3}, {'ID': 0, 'ImgX': 176, 'ImgY': 218, 'ActLvl': 30}]",2022-7-7-0:15:39
0,22.2,1691,47.7,0.1,8,1,2,15743,"[{'ID': 177, 'ImgX': 320, 'ImgY': 276, 'ActLvl': 7}, {'ID': 181, 'ImgX': 350, 'ImgY': 340, 'ActLvl': 5}, {'ID': 191, 'ImgX': 394, 'ImgY': 304, 'ActLvl': 59}, {'ID': 195, 'ImgX': 436, 'ImgY': 268, 'ActLvl': 36}, {'ID': 197, 'ImgX': 370, 'ImgY': 286, 'ActLvl': 40}, {'ID': 199, 'ImgX': 158, 'ImgY': 228, 'ActLvl': 16}, {'ID': 200, 'ImgX': 390, 'ImgY': 88, 'ActLvl': 3}, {'ID': 0, 'ImgX': 180, 'ImgY': 218, 'ActLvl': 15}]",2022-7-7-0:15:49
0,22.2,1686,47.9,0.1,10,1,2,15745,"[{'ID': 177, 'ImgX': 308, 'ImgY': 280, 'ActLvl': 16}, {'ID': 181, 'ImgX': 350, 'ImgY': 334, 'ActLvl': 5}, {'ID': 191, 'ImgX': 396, 'ImgY': 298, 'ActLvl': 53}, {'ID': 193, 'ImgX': 398, 'ImgY': 330, 'ActLvl': 35}, {'ID': 195, 'ImgX': 454, 'ImgY': 284, 'ActLvl': 26}, {'ID': 197, 'ImgX': 372, 'ImgY': 292, 'ActLvl': 39}, {'ID': 200, 'ImgX': 390, 'ImgY': 94, 'ActLvl': 6}, {'ID': 0, 'ImgX': 178, 'ImgY': 228, 'ActLvl': 40}, {'ID': 2, 'ImgX': 172, 'ImgY': 258, 'ActLvl': 26}, {'ID': 3, 'ImgX': 180, 'ImgY': 200, 'ActLvl': 1}]",2022-7-7-0:15:59
0,22.2,1684,48.1,0.2,10,1,2,15749,"[{'ID': 177, 'ImgX': 310, 'ImgY': 276, 'ActLvl': 4}, {'ID': 181, 'ImgX': 350, 'ImgY': 334, 'ActLvl': 2}, {'ID': 193, 'ImgX': 400, 'ImgY': 328, 'ActLvl': 5}, {'ID': 195, 'ImgX': 450, 'ImgY': 272, 'ActLvl': 9}, {'ID': 197, 'ImgX': 356, 'ImgY': 270, 'ActLvl': 30}, {'ID': 200, 'ImgX': 388, 'ImgY': 100, 'ActLvl': 7}, {'ID': 0, 'ImgX': 182, 'ImgY': 208, 'ActLvl': 14}, {'ID': 2, 'ImgX': 182, 'ImgY': 282, 'ActLvl': 9}, {'ID': 4, 'ImgX': 426, 'ImgY': 268, 'ActLvl': 14}, {'ID': 5, 'ImgX': 370, 'ImgY': 284, 'ActLvl': 22}]",2022-7-7-0:16:9
0,22.2,1682,48.0,0.2,8,1,2,15751,"[{'ID': 177, 'ImgX': 310, 'ImgY': 276, 'ActLvl': 9}, {'ID': 181, 'ImgX': 350, 'ImgY': 338, 'ActLvl': 10}, {'ID': 193, 'ImgX': 426, 'ImgY': 328, 'ActLvl': 27}, {'ID': 195, 'ImgX': 446, 'ImgY': 276, 'ActLvl': 14}, {'ID': 197, 'ImgX': 370, 'ImgY': 290, 'ActLvl': 51}, {'ID': 200, 'ImgX': 388, 'ImgY': 100, 'ActLvl': 3}, {'ID': 0, 'ImgX': 182, 'ImgY': 204, 'ActLvl': 13}, {'ID': 6, 'ImgX': 414, 'ImgY': 282, 'ActLvl': 7}]",2022-7-7-0:16:19
0,22.2,1674,48.0,0.2,10,1,2,15753,"[{'ID': 177, 'ImgX': 310, 'ImgY': 276, 'ActLvl': 3}, {'ID': 181, 'ImgX': 350, 'ImgY': 340, 'ActLvl': 0}, {'ID': 193, 'ImgX': 398, 'ImgY': 336, 'ActLvl': 29}, {'ID': 195, 'ImgX': 446, 'ImgY': 268, 'ActLvl': 39}, {'ID': 197, 'ImgX': 398, 'ImgY': 278, 'ActLvl': 19}, {'ID': 200, 'ImgX': 390, 'ImgY': 96, 'ActLvl': 9}, {'ID': 0, 'ImgX': 182, 'ImgY': 202, 'ActLvl': 12}, {'ID': 2, 'ImgX': 178, 'ImgY': 284, 'ActLvl': 0}, {'ID': 6, 'ImgX': 434, 'ImgY': 320, 'ActLvl': 47}, {'ID': 7, 'ImgX': 328, 'ImgY': 252, 'ActLvl': 1}]",2022-7-7-0:16:29
0,22.2,1682,47.9,0.2,9,1,2,15755,"[{'ID': 177, 'ImgX': 322, 'ImgY': 278, 'ActLvl': 17}, {'ID': 181, 'ImgX': 350, 'ImgY': 338, 'ActLvl': 0}, {'ID': 193, 'ImgX': 402, 'ImgY': 322, 'ActLvl': 14}, {'ID': 195, 'ImgX': 416, 'ImgY': 256, 'ActLvl': 38}, {'ID': 197, 'ImgX': 420, 'ImgY': 310, 'ActLvl': 31}, {'ID': 200, 'ImgX': 388, 'ImgY': 96, 'ActLvl': 4}, {'ID': 0, 'ImgX': 174, 'ImgY': 214, 'ActLvl': 19}, {'ID': 8, 'ImgX': 452, 'ImgY': 284, 'ActLvl': 16}, {'ID': 9, 'ImgX': 210, 'ImgY': 258, 'ActLvl': 8}]",2022-7-7-0:16:39
0,22.2,1683,47.6,0.2,10,1,2,15757,"[{'ID': 177, 'ImgX': 320, 'ImgY': 286, 'ActLvl': 17}, {'ID': 181, 'ImgX': 350, 'ImgY': 340, 'ActLvl': 0}, {'ID': 193, 'ImgX': 398, 'ImgY': 334, 'ActLvl': 0}, {'ID': 195, 'ImgX': 400, 'ImgY': 258, 'ActLvl': 9}, {'ID': 197, 'ImgX': 420, 'ImgY': 310, 'ActLvl': 12}, {'ID': 200, 'ImgX': 390, 'ImgY': 100, 'ActLvl': 5}, {'ID': 0, 'ImgX': 178, 'ImgY': 210, 'ActLvl': 13}, {'ID': 7, 'ImgX': 350, 'ImgY': 252, 'ActLvl': 13}, {'ID': 8, 'ImgX': 458, 'ImgY': 276, 'ActLvl': 22}, {'ID': 9, 'ImgX': 210, 'ImgY': 256, 'ActLvl': 6}]",2022-7-7-0:16:49
0,22.2,1686,47.4,0.2,10,1,2,15759,"[{'ID': 177, 'ImgX': 318, 'ImgY': 264, 'ActLvl': 36}, {'ID': 181, 'ImgX': 350, 'ImgY': 340, 'ActLvl': 11}, {'ID': 193, 'ImgX': 398, 'ImgY': 332, 'ActLvl': 18}, {'ID': 195, 'ImgX': 370, 'ImgY': 292, 'ActLvl': 64}, {'ID': 197, 'ImgX': 422, 'ImgY': 286, 'ActLvl': 29}, {'ID': 200, 'ImgX': 380, 'ImgY': 96, 'ActLvl': 7}, {'ID': 0, 'ImgX': 192, 'ImgY': 204, 'ActLvl': 11}, {'ID': 7, 'ImgX': 350, 'ImgY': 280, 'ActLvl': 61}, {'ID': 9, 'ImgX': 210, 'ImgY': 256, 'ActLvl': 4}, {'ID': 10, 'ImgX': 464, 'ImgY': 276, 'ActLvl': 7}]",2022-7-7-0:16:59
0,22.2,1691,47.1,0.2,10,1,2,15761,"[{'ID': 177, 'ImgX': 318, 'ImgY': 268, 'ActLvl': 12}, {'ID': 181, 'ImgX': 322, 'ImgY': 294, 'ActLvl': 9}, {'ID': 193, 'ImgX': 398, 'ImgY': 334, 'ActLvl': 1}, {'ID': 195, 'ImgX': 406, 'ImgY': 276, 'ActLvl': 12}, {'ID': 200, 'ImgX': 388, 'ImgY': 96, 'ActLvl': 3}, {'ID': 0, 'ImgX': 186, 'ImgY': 214, 'ActLvl': 13}, {'ID': 7, 'ImgX': 350, 'ImgY': 284, 'ActLvl': 11}, {'ID': 9, 'ImgX': 210, 'ImgY': 256, 'ActLvl': 6}, {'ID': 11, 'ImgX': 432, 'ImgY': 266, 'ActLvl': 8}, {'ID': 12, 'ImgX': 192, 'ImgY': 280, 'ActLvl': 2}]",2022-7-7-0:17:9
0,22.2,1695,47.1,0.2,11,1,2,15762,"[{'ID': 177, 'ImgX': 318, 'ImgY': 268, 'ActLvl': 5}, {'ID': 181, 'ImgX': 322, 'ImgY': 294, 'ActLvl': 3}, {'ID': 193, 'ImgX': 398, 'ImgY': 332, 'ActLvl': 0}, {'ID': 195, 'ImgX': 406, 'ImgY': 276, 'ActLvl': 3}, {'ID': 200, 'ImgX': 388, 'ImgY': 96, 'ActLvl': 1}, {'ID': 0, 'ImgX': 178, 'ImgY': 210, 'ActLvl': 15}, {'ID': 7, 'ImgX': 350, 'ImgY': 284, 'ActLvl': 4}, {'ID': 9, 'ImgX': 210, 'ImgY': 256, 'ActLvl': 4}, {'ID': 11, 'ImgX': 440, 'ImgY': 286, 'ActLvl': 7}, {'ID': 12, 'ImgX': 192, 'ImgY': 280, 'ActLvl': 0}, {'ID': 13, 'ImgX': 456, 'ImgY': 270, 'ActLvl': 3}]",2022-7-7-0:17:19
0,22.2,1699,47.2,0.2,11,1,2,15764,"[{'ID': 177, 'ImgX': 318, 'ImgY': 268, 'ActLvl': 5}, {'ID': 181, 'ImgX': 322, 'ImgY': 294, 'ActLvl': 3}, {'ID': 193, 'ImgX': 398, 'ImgY': 336, 'ActLvl': 0}, {'ID': 195, 'ImgX': 426, 'ImgY': 276, 'ActLvl': 1}, {'ID': 200, 'ImgX': 390, 'ImgY': 100, 'ActLvl': 8}, {'ID': 0, 'ImgX': 182, 'ImgY': 210, 'ActLvl': 17}, {'ID': 7, 'ImgX': 350, 'ImgY': 284, 'ActLvl': 4}, {'ID': 9, 'ImgX': 210, 'ImgY': 256, 'ActLvl': 3}, {'ID': 11, 'ImgX': 450, 'ImgY': 272, 'ActLvl': 1}, {'ID': 12, 'ImgX': 192, 'ImgY': 280, 'ActLvl': 0}, {'ID': 13, 'ImgX': 466, 'ImgY': 274, 'ActLvl': 1}]",2022-7-7-0:17:29
